date,ship_type_id,estimated_hull_value,n_materials_total,n_materials_priced,losses,pct_value_priced
2013-03-25,17736,160847922.84,7,7,3,1
2013-03-25,17738,160847922.84,7,7,13,1
2013-03-25,17740,160847922.84,7,7,2,1
2013-03-25,17772,1493455.02,2,2,5,1
2013-03-25,17812,518413.31,7,7,50,1
2013-03-25,17841,516748.5,7,7,83,1
2013-03-25,17843,12630988.64,7,7,4,1
2013-03-25,17918,160847922.84,7,7,8,1
2013-03-25,17920,162051271.64,7,7,2,1
2013-03-25,17922,12650206.93,7,7,2,1
2013-03-25,17924,500383.88,6,6,1,1
2013-03-25,17926,500383.88,6,6,4,1
2013-03-25,17928,496733.04,7,7,20,1
2013-03-25,17930,496544.89,7,7,2,1
2013-03-25,17932,485951.38,7,7,30,1
2013-03-25,19720,2635011983.27,11,11,3,1
2013-03-25,19722,2678652425,11,11,1,1
2013-03-25,19724,2633923156.93,11,11,9,1
2013-03-25,19744,1163476.88,7,7,10,1
2013-03-25,20059,153085507.08,9,9,2,1
2013-03-25,20060,70789685.05,9,9,3,1
2013-03-25,20061,153085507.08,9,9,5,1
2013-03-25,20062,70789685.05,9,9,5,1
2013-03-25,20064,70789685.05,9,9,5,1
2013-03-25,20066,70789685.05,9,9,1,1
2013-03-25,20125,166942003.56,11,11,3,1
2013-03-25,20175,4529080.12,6,6,1,1
2013-03-25,20183,1483312598.91,4,4,4,1
2013-03-25,20185,1513020332.47,4,4,5,1
2013-03-25,20187,1497057789.11,4,4,6,1
2013-03-25,20189,1472942854.23,4,4,1,1
2013-03-25,21628,15417.9,1,1,1,1
2013-03-25,22428,801955199.96,12,12,3,1
2013-03-25,22436,655852373.72,12,12,1,1
2013-03-25,22442,283537138.24,11,11,1,1
2013-03-25,22444,297959450.39,11,11,9,1
2013-03-25,22448,333476340.9,11,11,6,1
2013-03-25,22452,45833754.72,11,11,10,1
2013-03-25,22456,41532750.7,11,11,74,1
2013-03-25,22460,37658951.04,11,11,4,1
2013-03-25,22464,34975928.76,11,11,8,1
2013-03-25,22466,270708998.79,11,11,4,1
2013-03-25,22468,285492713.29,11,11,3,1
2013-03-25,22470,264806532.94,11,11,2,1
2013-03-25,22474,327051782.69,11,11,6,1
2013-03-25,22544,206771526.22,11,11,28,1
2013-03-25,22546,128575264.03,11,11,13,1
2013-03-25,22548,177642500.57,11,11,45,1
2013-03-25,23757,1273940106.03,12,12,4,1
2013-03-25,23911,1394945497.64,12,12,4,1
2013-03-25,23915,1177577098.99,12,12,2,1
2013-03-25,24483,1286264543.8,12,12,1,1
2013-03-25,24567,75775371.87,9,9,1,1
2013-03-25,24574,75775371.87,9,9,1,1
2013-03-25,24654,75775371.87,9,9,1,1
2013-03-25,24656,150690415.98,9,9,1,1
2013-03-25,24658,4827011.18,7,7,3,1
2013-03-25,24660,5572670.15,8,8,4,1
2013-03-25,24688,239954194.86,7,7,118,1
2013-03-25,24690,248032887.84,7,7,7,1
2013-03-25,24692,256854337.38,7,7,47,1
2013-03-25,24694,227220150.84,7,7,40,1
2013-03-25,24696,54141255.59,6,6,50,1
2013-03-25,24698,56308931.16,7,7,190,1
2013-03-25,24700,56156130.76,6,6,61,1
2013-03-25,24702,52007966.66,6,6,160,1
2013-03-25,25305,45601843.11,8,8,1,1
2013-03-25,25821,2347816.1,5,5,2,1
2013-03-25,27603,208173408.38,8,8,1,1
2013-03-25,27672,2676190.18,3,3,4,1
2013-03-25,27788,192080888.26,8,8,1,1
2013-03-25,28351,109834395.57,9,9,7,1
2013-03-25,28352,2528581731.63,14,14,2,1
2013-03-25,28606,713232294.77,7,7,7,1
2013-03-25,28659,1103349605.55,11,11,2,1
2013-03-25,28661,906174801.54,11,11,1,1
2013-03-25,28665,972364619.66,11,11,3,1
2013-03-25,28710,864290404.22,11,11,2,1
2013-03-25,28848,7635768470.06,12,12,2,1
2013-03-25,28850,298994759708.93,12,12,1,1
2013-03-25,29248,445078.4,7,7,49,1
2013-03-25,29337,12681294.93,7,7,1,1
2013-03-25,29340,12474340.13,7,7,1,1
2013-03-25,29984,175771639.81,7,7,87,1
2013-03-25,29986,175771639.81,7,7,70,1
2013-03-25,29988,175771639.81,7,7,26,1
2013-03-25,29990,175771639.81,7,7,25,1
2013-03-25,32226,75775371.87,9,9,18,1
2013-03-25,32250,189980759.31,9,9,28,1
2013-03-25,32305,234698320.68,7,7,4,1
2013-03-25,32307,221552409.64,7,7,7,1
2013-03-25,32309,188968104.44,7,7,4,1
2013-03-25,32311,192955805.3,7,7,5,1
2013-03-25,32458,371637624.83,9,9,1,1
2013-03-25,32872,1318046.88,7,7,131,1
2013-03-25,32874,1343872.42,6,6,47,1
2013-03-25,32876,1325435.98,7,7,130,1
2013-03-25,32878,1351138.9,7,7,73,1
2013-03-25,32880,397712.02,6,6,187,1
2013-03-25,32983,5.55,1,1,4,1
2013-03-25,32985,5.55,1,1,8,1
2013-03-25,32987,141415.68,6,6,3,1
2013-03-25,32989,5.55,1,1,5,1
2013-03-26,582,432488.1,6,6,27,1
2013-03-26,583,366658.44,6,6,263,1
2013-03-26,584,433943.46,7,7,59,1
2013-03-26,585,374321.08,6,6,266,1
2013-03-26,586,468065.76,7,7,88,1
2013-03-26,587,498614.88,7,7,385,1
2013-03-26,589,375339.1,6,6,145,1
2013-03-26,590,413687.33,7,7,14,1
2013-03-26,591,446816.21,6,6,27,1
2013-03-26,592,413961.94,6,6,39,1
2013-03-26,593,487562.87,7,7,155,1
2013-03-26,594,450329.53,6,6,255,1
2013-03-26,597,496915.08,6,6,109,1
2013-03-26,598,472597.85,7,7,36,1
2013-03-26,599,405285.88,7,7,18,1
2013-03-26,602,531557.5,6,6,221,1
2013-03-26,603,488312.78,7,7,239,1
2013-03-26,605,494231.47,7,7,102,1
2013-03-26,607,471596.75,7,7,56,1
2013-03-26,608,367334.88,6,6,269,1
2013-03-26,609,399165.8,6,6,44,1
2013-03-26,620,9502967.5,7,7,20,1
2013-03-26,621,11968583.91,7,7,183,1
2013-03-26,622,12032578.18,7,7,67,1
2013-03-26,623,12122638.74,7,7,37,1
2013-03-26,624,12021709.2,7,7,59,1
2013-03-26,625,9381870.68,7,7,21,1
2013-03-26,626,12104378.68,7,7,109,1
2013-03-26,627,11919650.47,7,7,136,1
2013-03-26,628,9671916.27,7,7,36,1
2013-03-26,629,12142824.13,7,7,114,1
2013-03-26,630,9652685.49,7,7,14,1
2013-03-26,631,9391465.3,7,7,42,1
2013-03-26,632,9799606.98,7,7,34,1
2013-03-26,633,9638971.59,7,7,16,1
2013-03-26,634,9390810.23,7,7,22,1
2013-03-26,638,202155571.64,7,7,22,1
2013-03-26,639,195909514.36,7,7,10,1
2013-03-26,640,188608224.97,7,7,16,1
2013-03-26,641,197198881.12,7,7,26,1
2013-03-26,642,202435649.3,7,7,9,1
2013-03-26,643,234224651.86,7,7,46,1
2013-03-26,644,192515495.68,7,7,10,1
2013-03-26,645,221067253.24,7,7,51,1
2013-03-26,648,1182835.34,7,7,37,1
2013-03-26,649,1309482.99,7,7,46,1
2013-03-26,650,1033930.87,7,7,28,1
2013-03-26,651,1141327.97,7,7,23,1
2013-03-26,652,1555497.76,7,7,21,1
2013-03-26,653,1032962.88,7,7,3,1
2013-03-26,654,1171524.5,7,7,7,1
2013-03-26,655,1052174.9,7,7,16,1
2013-03-26,656,1123035.15,7,7,13,1
2013-03-26,657,1531330.2,7,7,26,1
2013-03-26,672,15529.02,1,1,37,1
2013-03-26,1944,1270510.09,7,7,45,1
2013-03-26,2006,11780311.47,7,7,41,1
2013-03-26,2161,446812.07,7,7,45,1
2013-03-26,2998,87982817.86,7,7,28,1
2013-03-26,3766,412468.28,7,7,22,1
2013-03-26,4302,81290603.06,6,6,49,1
2013-03-26,4306,79897319.3,7,7,84,1
2013-03-26,4308,85874367.75,6,6,148,1
2013-03-26,4310,72296829.95,6,6,117,1
2013-03-26,11129,15529.02,1,1,48,1
2013-03-26,11132,15529.02,1,1,32,1
2013-03-26,11134,15529.02,1,1,40,1
2013-03-26,11172,14337686.41,11,11,26,1
2013-03-26,11174,15559565.22,12,12,3,1
2013-03-26,11176,12899789.27,12,12,26,1
2013-03-26,11178,12904389.27,12,12,16,1
2013-03-26,11182,15409655.43,11,11,29,1
2013-03-26,11184,17809270.34,12,12,13,1
2013-03-26,11186,17818470.34,12,12,30,1
2013-03-26,11188,18292747.51,11,11,25,1
2013-03-26,11190,19542861.92,11,11,7,1
2013-03-26,11192,13386915.56,11,11,36,1
2013-03-26,11194,14326923.24,11,11,6,1
2013-03-26,11196,15124094.38,12,12,6,1
2013-03-26,11198,15135099.92,12,12,53,1
2013-03-26,11200,14124389.17,12,12,44,1
2013-03-26,11202,14124389.17,12,12,28,1
2013-03-26,11365,23668922.72,12,12,33,1
2013-03-26,11371,20850284.87,11,11,69,1
2013-03-26,11377,15229817.1,11,11,60,1
2013-03-26,11379,17196629.23,11,11,57,1
2013-03-26,11381,18204395.83,11,11,47,1
2013-03-26,11387,16773230.24,11,11,5,1
2013-03-26,11393,25187658.79,12,12,26,1
2013-03-26,11400,19755264.1,11,11,68,1
2013-03-26,11957,130752170.02,11,11,35,1
2013-03-26,11959,130800454.12,11,11,3,1
2013-03-26,11961,147721121.4,11,11,12,1
2013-03-26,11963,147676141.23,11,11,25,1
2013-03-26,11965,182403800.5,11,11,12,1
2013-03-26,11969,140574892.23,11,11,12,1
2013-03-26,11971,140628891.99,11,11,8,1
2013-03-26,11978,147954087.96,11,11,35,1
2013-03-26,11985,123139496.13,11,11,15,1
2013-03-26,11987,173493402.02,11,11,20,1
2013-03-26,11989,135372890.38,11,11,5,1
2013-03-26,11993,138682827.17,11,11,3,1
2013-03-26,11995,206716967.03,11,11,2,1
2013-03-26,11999,153513380.74,11,11,37,1
2013-03-26,12003,190319526.88,11,11,18,1
2013-03-26,12005,147969540.33,11,11,13,1
2013-03-26,12011,140772442.18,11,11,1,1
2013-03-26,12013,234099835.94,11,11,6,1
2013-03-26,12015,159335484.64,11,11,3,1
2013-03-26,12017,289462825.18,11,11,4,1
2013-03-26,12019,193547908.28,11,11,8,1
2013-03-26,12021,222525308.53,11,11,5,1
2013-03-26,12023,151258521.88,11,11,11,1
2013-03-26,12032,14032100.8,12,12,112,1
2013-03-26,12034,16233609.06,11,11,95,1
2013-03-26,12038,19145520.52,11,11,59,1
2013-03-26,12042,19855937.38,12,12,19,1
2013-03-26,12044,18525039.44,12,12,72,1
2013-03-26,12235,309182298.62,9,9,3,1
2013-03-26,12236,309182298.62,9,9,2,1
2013-03-26,12237,17720527.84,6,6,14,1
2013-03-26,12729,82216236.39,11,11,12,1
2013-03-26,12731,129696537.8,11,11,4,1
2013-03-26,12733,116861992.51,11,11,5,1
2013-03-26,12735,92837427.76,11,11,10,1
2013-03-26,12743,88585702.57,11,11,13,1
2013-03-26,12747,144576358.68,11,11,1,1
2013-03-26,12753,183469266.97,11,11,2,1
2013-03-26,13780,41162253.66,8,8,4,1
2013-03-26,14343,4439246.78,5,5,21,1
2013-03-26,16213,309182298.62,9,9,4,1
2013-03-26,16214,309182298.62,9,9,1,1
2013-03-26,16216,75556993.31,9,9,10,1
2013-03-26,16221,20894424.47,5,5,20,1
2013-03-26,16227,55807169.46,7,7,35,1
2013-03-26,16229,54849772.51,6,6,71,1
2013-03-26,16231,52958835.32,6,6,22,1
2013-03-26,16233,54262752.37,6,6,38,1
2013-03-26,16236,1154396.9,6,6,88,1
2013-03-26,16238,1163350.26,7,7,81,1
2013-03-26,16240,1126841.54,6,6,355,1
2013-03-26,16242,977975.08,6,6,525,1
2013-03-26,16631,1571627.97,2,2,8,1
2013-03-26,16688,3239632.38,3,3,14,1
2013-03-26,16690,1534126.9,2,2,1,1
2013-03-26,17167,1546628.95,2,2,53,1
2013-03-26,17168,3257991.86,3,3,12,1
2013-03-26,17174,3033103.87,3,3,7,1
2013-03-26,17175,3008103.87,3,3,6,1
2013-03-26,17176,3012603.87,3,3,6,1
2013-03-26,17177,3002103.87,3,3,7,1
2013-03-26,17178,3009103.86,3,3,10,1
2013-03-26,17180,3035170.92,3,3,1,1
2013-03-26,17181,3030102.78,3,3,12,1
2013-03-26,17182,3018092.87,3,3,12,1
2013-03-26,17184,4256642.87,4,4,9,1
2013-03-26,17185,4083126.38,4,4,6,1
2013-03-26,17186,4089697.81,4,4,5,1
2013-03-26,17187,4087700.32,4,4,9,1
2013-03-26,17402,5818258.56,4,4,4,1
2013-03-26,17403,3212628.87,3,3,8,1
2013-03-26,17406,5337328.82,4,4,2,1
2013-03-26,17407,3216623.84,3,3,30,1
2013-03-26,17408,1530128.96,2,2,16,1
2013-03-26,17476,36999441.07,7,7,17,1
2013-03-26,17478,31449712.43,7,7,142,1
2013-03-26,17480,25899815.1,7,7,40,1
2013-03-26,17619,516555.12,7,7,105,1
2013-03-26,17621,4125288.16,6,6,20,1
2013-03-26,17634,12552386.73,7,7,5,1
2013-03-26,17636,202155571.64,7,7,4,1
2013-03-26,17703,515719.59,7,7,57,1
2013-03-26,17709,12467695.49,7,7,4,1
2013-03-26,17713,12603816.01,7,7,54,1
2013-03-26,17715,11798866.71,7,7,10,1
2013-03-26,17718,11798866.71,7,7,3,1
2013-03-26,17720,11798866.71,7,7,24,1
2013-03-26,17722,11798866.71,7,7,4,1
2013-03-26,17726,201219218.44,7,7,2,1
2013-03-26,17728,201788219.83,7,7,3,1
2013-03-26,17732,200874829.65,7,7,7,1
2013-03-26,17738,160477645.38,7,7,19,1
2013-03-26,17740,160477645.38,7,7,4,1
2013-03-26,17771,3189473.74,3,3,5,1
2013-03-26,17772,1527620.92,2,2,10,1
2013-03-26,17812,517939.98,7,7,47,1
2013-03-26,17841,516134.99,7,7,87,1
2013-03-26,17918,160477645.38,7,7,2,1
2013-03-26,17922,12619774.84,7,7,4,1
2013-03-26,17924,499524.18,6,6,3,1
2013-03-26,17928,496157.22,7,7,29,1
2013-03-26,17930,496227.95,7,7,4,1
2013-03-26,17932,484709.67,7,7,31,1
2013-03-26,17982,2186306.73,4,4,7,1
2013-03-26,19720,2881114872.14,11,11,4,1
2013-03-26,19724,2899065152.29,11,11,10,1
2013-03-26,19744,1161647.55,7,7,9,1
2013-03-26,20059,153224052.84,9,9,3,1
2013-03-26,20060,70862163.51,9,9,15,1
2013-03-26,20061,153224052.84,9,9,1,1
2013-03-26,20062,70862163.51,9,9,11,1
2013-03-26,20063,153224052.84,9,9,2,1
2013-03-26,20064,70862163.51,9,9,3,1
2013-03-26,20065,153224052.84,9,9,2,1
2013-03-26,20066,70862163.51,9,9,5,1
2013-03-26,20125,182457782.47,11,11,4,1
2013-03-26,20175,4579072.59,6,6,3,1
2013-03-26,20183,1519368432.1,4,4,4,1
2013-03-26,20185,1551990995.43,4,4,7,1
2013-03-26,20187,1533695571.19,4,4,3,1
2013-03-26,22436,651316945.14,12,12,1,1
2013-03-26,22440,730055859.08,12,12,2,1
2013-03-26,22444,290272978.02,11,11,6,1
2013-03-26,22448,348958148.4,11,11,2,1
2013-03-26,22452,48807659.73,11,11,10,1
2013-03-26,22456,40250264.78,11,11,69,1
2013-03-26,22460,37886437.39,11,11,2,1
2013-03-26,22464,34840112.34,11,11,11,1
2013-03-26,22466,271233953.94,11,11,4,1
2013-03-26,22468,280302081.56,11,11,3,1
2013-03-26,22470,263582763.32,11,11,5,1
2013-03-26,22474,344732295.08,11,11,2,1
2013-03-26,22544,207563099.83,11,11,23,1
2013-03-26,22546,129550758.12,11,11,4,1
2013-03-26,22548,178220660.21,11,11,43,1
2013-03-26,23757,1403373089.88,12,12,11,1
2013-03-26,23911,1545996107.76,12,12,10,1
2013-03-26,23915,1321216652.29,12,12,2,1
2013-03-26,24483,1411615558.84,12,12,4,1
2013-03-26,24574,75556993.31,9,9,1,1
2013-03-26,24654,75556993.31,9,9,2,1
2013-03-26,24658,4791987.23,7,7,11,1
2013-03-26,24660,5562687.22,8,8,3,1
2013-03-26,24688,239388537.51,7,7,15,1
2013-03-26,24690,247416396.04,7,7,5,1
2013-03-26,24692,256325242.18,7,7,33,1
2013-03-26,24694,226702886.55,7,7,14,1
2013-03-26,24696,54185640.15,6,6,51,1
2013-03-26,24698,56167942.44,7,7,221,1
2013-03-26,24700,56155659.79,6,6,64,1
2013-03-26,24702,51963672.32,6,6,165,1
2013-03-26,27672,2610782.56,3,3,3,1
2013-03-26,28351,109581940.92,9,9,12,1
2013-03-26,28606,799518609.83,7,7,9,1
2013-03-26,28661,909035784.77,11,11,1,1
2013-03-26,28665,946851848.83,11,11,4,1
2013-03-26,28710,862660676.19,11,11,5,1
2013-03-26,29248,445240.36,7,7,63,1
2013-03-26,29336,12513124.17,7,7,1,1
2013-03-26,29337,12660389.85,7,7,2,1
2013-03-26,29613,75556993.31,9,9,1,1
2013-03-26,29984,173202542.81,7,7,66,1
2013-03-26,29986,173202542.81,7,7,21,1
2013-03-26,29988,173202542.81,7,7,21,1
2013-03-26,29990,173202542.81,7,7,35,1
2013-03-26,32226,75556993.31,9,9,11,1
2013-03-26,32250,189476380.31,9,9,23,1
2013-03-26,32305,234224651.86,7,7,1,1
2013-03-26,32307,221067253.24,7,7,5,1
2013-03-26,32309,188608224.97,7,7,4,1
2013-03-26,32311,192515495.68,7,7,2,1
2013-03-26,32458,370632765.67,9,9,3,1
2013-03-26,32844,5.59,1,1,1,1
2013-03-26,32848,5.59,1,1,1,1
2013-03-26,32872,1317006.6,7,7,131,1
2013-03-26,32874,1341492.86,6,6,39,1
2013-03-26,32876,1324648.28,7,7,96,1
2013-03-26,32878,1347620.06,7,7,103,1
2013-03-26,32880,396675.86,6,6,169,1
2013-03-26,32983,5.59,1,1,12,1
2013-03-26,32985,5.59,1,1,7,1
2013-03-26,32987,141837.95,6,6,6,1
2013-03-26,32989,5.59,1,1,2,1
2013-03-27,582,432747.22,6,6,29,1
2013-03-27,583,366692.86,6,6,239,1
2013-03-27,584,434030.8,7,7,44,1
2013-03-27,585,373687.05,6,6,226,1
2013-03-27,586,468167.55,7,7,73,1
2013-03-27,587,498048.25,7,7,379,1
2013-03-27,589,375010.73,6,6,124,1
2013-03-27,590,414240.77,7,7,12,1
2013-03-27,591,447095.55,6,6,53,1
2013-03-27,592,414210.81,6,6,24,1
2013-03-27,593,487432.18,7,7,125,1
2013-03-27,594,451072.51,6,6,283,1
2013-03-27,597,496772.61,6,6,128,1
2013-03-27,598,473236.54,7,7,46,1
2013-03-27,599,405680.64,7,7,30,1
2013-03-27,602,531417,6,6,197,1
2013-03-27,603,488625.7,7,7,282,1
2013-03-27,605,494229.47,7,7,101,1
2013-03-27,607,471905.4,7,7,52,1
2013-03-27,608,367181.95,6,6,244,1
2013-03-27,609,399738.15,6,6,32,1
2013-03-27,620,9495394.57,7,7,22,1
2013-03-27,621,11946045.31,7,7,171,1
2013-03-27,622,12020556.29,7,7,70,1
2013-03-27,623,12107487.97,7,7,29,1
2013-03-27,624,12007814.71,7,7,52,1
2013-03-27,625,9374687.22,7,7,17,1
2013-03-27,626,12087749.86,7,7,140,1
2013-03-27,627,11902526.54,7,7,160,1
2013-03-27,628,9661904.19,7,7,36,1
2013-03-27,629,12126699.56,7,7,139,1
2013-03-27,630,9643114.78,7,7,14,1
2013-03-27,631,9387148.69,7,7,56,1
2013-03-27,632,9786892.25,7,7,33,1
2013-03-27,633,9630082.6,7,7,17,1
2013-03-27,634,9385559.82,7,7,20,1
2013-03-27,638,201915967.15,7,7,19,1
2013-03-27,639,195685186.53,7,7,13,1
2013-03-27,640,188357913,7,7,15,1
2013-03-27,641,196970636.07,7,7,23,1
2013-03-27,642,202195759.09,7,7,7,1
2013-03-27,643,233902727.73,7,7,9,1
2013-03-27,644,192338705.68,7,7,5,1
2013-03-27,645,220790925.26,7,7,59,1
2013-03-27,648,1182036.45,7,7,30,1
2013-03-27,649,1308207.72,7,7,37,1
2013-03-27,650,1032759.27,7,7,19,1
2013-03-27,651,1139611.54,7,7,15,1
2013-03-27,652,1554076.22,7,7,24,1
2013-03-27,653,1032232.52,7,7,7,1
2013-03-27,654,1170533.29,7,7,4,1
2013-03-27,655,1051173.43,7,7,17,1
2013-03-27,656,1121831.25,7,7,27,1
2013-03-27,657,1529908.07,7,7,16,1
2013-03-27,672,15501.24,1,1,42,1
2013-03-27,1944,1269884.9,7,7,50,1
2013-03-27,2006,11762748.13,7,7,54,1
2013-03-27,2161,446537.7,7,7,41,1
2013-03-27,2998,87808133.71,7,7,33,1
2013-03-27,3766,412246.22,7,7,20,1
2013-03-27,4302,81303011.06,6,6,80,1
2013-03-27,4306,79806119.63,7,7,84,1
2013-03-27,4308,85742540.12,6,6,194,1
2013-03-27,4310,72305380.38,6,6,135,1
2013-03-27,11129,15501.24,1,1,36,1
2013-03-27,11132,15501.24,1,1,25,1
2013-03-27,11134,15501.24,1,1,41,1
2013-03-27,11172,14295657.97,11,11,33,1
2013-03-27,11174,15577246.47,12,12,7,1
2013-03-27,11176,12944590.86,12,12,19,1
2013-03-27,11178,12949130.86,12,12,12,1
2013-03-27,11182,15772702.26,11,11,29,1
2013-03-27,11184,17760038.13,12,12,11,1
2013-03-27,11186,17769118.13,12,12,17,1
2013-03-27,11188,18270620.56,11,11,27,1
2013-03-27,11190,19491672.13,11,11,8,1
2013-03-27,11192,13407358.7,11,11,44,1
2013-03-27,11194,14316233.24,11,11,7,1
2013-03-27,11196,15525868.83,12,12,10,1
2013-03-27,11198,15537040.97,12,12,48,1
2013-03-27,11200,14152647.28,12,12,38,1
2013-03-27,11202,14152647.28,12,12,35,1
2013-03-27,11365,23621265.71,12,12,45,1
2013-03-27,11371,21454720.77,11,11,50,1
2013-03-27,11377,15253429.59,11,11,80,1
2013-03-27,11379,17233494.41,11,11,67,1
2013-03-27,11381,18251624.12,11,11,54,1
2013-03-27,11387,17212248.28,11,11,1,1
2013-03-27,11393,25140775.18,12,12,38,1
2013-03-27,11400,20361472.57,11,11,48,1
2013-03-27,11957,130773557.45,11,11,34,1
2013-03-27,11959,130821833.36,11,11,1,1
2013-03-27,11961,149755014.4,11,11,7,1
2013-03-27,11963,149710044.7,11,11,22,1
2013-03-27,11965,182100621.33,11,11,12,1
2013-03-27,11969,140403976.1,11,11,16,1
2013-03-27,11971,140457974.66,11,11,4,1
2013-03-27,11978,152561824.13,11,11,18,1
2013-03-27,11985,123176979.86,11,11,9,1
2013-03-27,11987,173005934.13,11,11,18,1
2013-03-27,11989,135477477.78,11,11,19,1
2013-03-27,11993,138908075.4,11,11,5,1
2013-03-27,11995,206980956.52,11,11,4,1
2013-03-27,11999,156063952.97,11,11,32,1
2013-03-27,12003,190089528.62,11,11,20,1
2013-03-27,12005,148324535.38,11,11,24,1
2013-03-27,12011,140971752.48,11,11,1,1
2013-03-27,12015,162970162.58,11,11,12,1
2013-03-27,12019,193199307.04,11,11,11,1
2013-03-27,12021,223063092.13,11,11,6,1
2013-03-27,12023,151745112.24,11,11,10,1
2013-03-27,12032,14029021.25,12,12,119,1
2013-03-27,12034,16597403.04,11,11,89,1
2013-03-27,12038,19117796,11,11,93,1
2013-03-27,12042,19904033.01,12,12,29,1
2013-03-27,12044,18564178.37,12,12,53,1
2013-03-27,12236,310597623.34,9,9,1,1
2013-03-27,12237,17629375.35,6,6,4,1
2013-03-27,12729,82335354.15,11,11,14,1
2013-03-27,12731,129998109.55,11,11,6,1
2013-03-27,12733,116684584.12,11,11,13,1
2013-03-27,12735,94115483.14,11,11,8,1
2013-03-27,12743,88787762.69,11,11,14,1
2013-03-27,12745,138675429.15,11,11,4,1
2013-03-27,12747,146214210.04,11,11,6,1
2013-03-27,13780,41104497.37,8,8,3,1
2013-03-27,14343,4493932.44,5,5,101,1
2013-03-27,16213,310597623.34,9,9,4,1
2013-03-27,16214,310597623.34,9,9,3,1
2013-03-27,16216,75635100.52,9,9,7,1
2013-03-27,16221,20674330.92,5,5,9,1
2013-03-27,16227,55727281.71,7,7,27,1
2013-03-27,16229,54772262.26,6,6,63,1
2013-03-27,16231,52949057.33,6,6,41,1
2013-03-27,16233,54269711.37,6,6,37,1
2013-03-27,16236,1155531.35,6,6,100,1
2013-03-27,16238,1162460.11,7,7,84,1
2013-03-27,16240,1125571.86,6,6,327,1
2013-03-27,16242,978643.66,6,6,505,1
2013-03-27,16689,8734838.72,4,4,1,1
2013-03-27,16690,1519447.66,2,2,11,1
2013-03-27,16691,3223015.88,3,3,2,1
2013-03-27,16692,8929839.72,4,4,1,1
2013-03-27,16696,1546998.88,2,2,2,1
2013-03-27,16697,3022999.86,3,3,1,1
2013-03-27,16869,13178785.09,9,9,13,1
2013-03-27,17167,1520951.34,2,2,4,1
2013-03-27,17168,3247077.44,3,3,1,1
2013-03-27,17174,3018402.36,3,3,1,1
2013-03-27,17175,2976515.35,3,3,1,1
2013-03-27,17176,2978008.66,3,3,2,1
2013-03-27,17177,2989522.93,3,3,2,1
2013-03-27,17180,3014066.29,3,3,2,1
2013-03-27,17181,3010995.82,3,3,5,1
2013-03-27,17184,4270786.96,4,4,3,1
2013-03-27,17185,4140739.79,4,4,5,1
2013-03-27,17186,4134503.53,4,4,4,1
2013-03-27,17187,4131868.89,4,4,7,1
2013-03-27,17403,3203557.75,3,3,5,1
2013-03-27,17404,1529998.64,2,2,2,1
2013-03-27,17407,3238193.48,3,3,5,1
2013-03-27,17408,1517617.86,2,2,6,1
2013-03-27,17476,36967208.61,7,7,21,1
2013-03-27,17478,31422307.8,7,7,127,1
2013-03-27,17480,25877257.5,7,7,41,1
2013-03-27,17619,516966.34,7,7,112,1
2013-03-27,17621,4154446.1,6,6,13,1
2013-03-27,17634,12537532.8,7,7,7,1
2013-03-27,17636,201915967.15,7,7,9,1
2013-03-27,17703,516040.62,7,7,76,1
2013-03-27,17709,12455545.31,7,7,6,1
2013-03-27,17713,12592102.42,7,7,64,1
2013-03-27,17715,11785751.99,7,7,5,1
2013-03-27,17718,11785751.99,7,7,4,1
2013-03-27,17720,11785751.99,7,7,38,1
2013-03-27,17722,11785751.99,7,7,2,1
2013-03-27,17726,200992422.8,7,7,8,1
2013-03-27,17728,201552207.71,7,7,2,1
2013-03-27,17732,200638225.68,7,7,5,1
2013-03-27,17738,160287222.45,7,7,4,1
2013-03-27,17740,160287222.45,7,7,3,1
2013-03-27,17770,5165989.16,4,4,1,1
2013-03-27,17771,3120428.9,3,3,1,1
2013-03-27,17772,1512991.95,2,2,1,1
2013-03-27,17773,7558679.7,4,4,1,1
2013-03-27,17812,518186.65,7,7,69,1
2013-03-27,17841,515904.37,7,7,93,1
2013-03-27,17843,12595165.9,7,7,6,1
2013-03-27,17918,160287222.45,7,7,8,1
2013-03-27,17920,161490606.25,7,7,2,1
2013-03-27,17922,12606617.34,7,7,3,1
2013-03-27,17924,499397.93,6,6,3,1
2013-03-27,17926,499397.93,6,6,3,1
2013-03-27,17928,495960.31,7,7,33,1
2013-03-27,17930,496558.19,7,7,6,1
2013-03-27,17932,484093.45,7,7,35,1
2013-03-27,19720,2798015931.15,11,11,6,1
2013-03-27,19724,2850604483.62,11,11,9,1
2013-03-27,19726,2602511138.03,11,11,2,1
2013-03-27,19744,1160597.94,7,7,10,1
2013-03-27,20060,71238610.68,9,9,1,1
2013-03-27,20061,154014211.9,9,9,4,1
2013-03-27,20062,71238610.68,9,9,8,1
2013-03-27,20063,154014211.9,9,9,1,1
2013-03-27,20064,71238610.68,9,9,1,1
2013-03-27,20125,182154284.7,11,11,8,1
2013-03-27,20175,4637504.23,6,6,13,1
2013-03-27,20183,1501625569.22,4,4,2,1
2013-03-27,20185,1538926133.57,4,4,5,1
2013-03-27,20187,1517350595.06,4,4,3,1
2013-03-27,22428,851553368.98,12,12,6,1
2013-03-27,22430,683268235.21,12,12,1,1
2013-03-27,22436,653500550.17,12,12,4,1
