week_start,baseline_ratio,adjusted_ratio
2013-06-15,0.790314739080095,0.779538656639673
2013-06-22,0.77275212426722,0.735101113079604
2013-06-29,0.847660338932956,0.859615448779978
2013-07-06,0.778676313199859,0.772124755760924
2013-07-13,1.09721306073534,1.114401597961
2013-07-20,0.862017391517918,0.875405995594793
2013-07-27,1.10975566055977,1.14431730156889
2013-08-03,0.843569578699862,0.849054445544902
2013-08-10,0.958623716268623,0.959606433251949
2013-08-17,0.864382794447942,0.852036962204697
2013-08-24,0.753501783102419,0.743739908685429
2013-08-31,0.843239142019268,0.834808580855831
2013-09-07,0.822068204017451,0.814124135452755
2013-09-14,0.775135400160509,0.774656395762822
2013-09-21,1.3694704857532,1.39470015159855
2013-09-28,1.15227542928665,1.16104896129379
2013-10-05,1.08182909904736,1.0849620990141
2013-10-12,0.844244388107953,0.829214826759356
2013-10-19,1.05618428280076,1.05238976035244
2013-10-26,0.986953576279314,1.00040657375921
2013-11-02,1.02046880909159,1.01925899744527
2013-11-09,1.06429982902786,1.06688523762059
2013-11-16,1.13491385392682,1.14760912897829
2013-11-23,1.28797287141518,1.29925183182274
2013-11-30,1.12758001113345,1.12834919350898
2013-12-07,0.918250504420563,0.906110484154709
2013-12-14,1.10227878100919,1.09293229036967
2013-12-21,0.850725162503242,0.830016437890027
2013-12-28,0.856654966613802,0.812399205637578
2014-01-04,1.06594118950778,1.08201506179872
2014-01-11,0.818264357367357,0.789559424801788
2014-01-18,0.82878878531177,0.795687590304995
2014-01-25,2.24829577688569,2.33162038136795
2014-02-01,1.22887906474967,1.23766439586637
2014-02-08,0.830376024977706,0.818812204840427
2014-02-15,1.29243999707618,1.30992561229713
2014-02-22,0.889544681676371,0.889212104132208
2014-03-01,0.920387179576999,0.923278429485757
2014-03-08,0.950798329012254,0.950887088769013
2014-03-15,1.24059098895425,1.27456750324929
2014-03-22,0.913373719055786,0.916630615824317
2014-03-29,0.714116317832719,0.710061604748591
2014-04-05,0.730679511126029,0.724335865439414
2014-04-12,0.895800021000482,0.88592096012031
2014-04-19,1.2200008083135,1.22768289671297
2014-04-26,0.879725019697326,0.865104889136508
2014-05-03,1.09187550218147,1.08826339761466
2014-05-10,1.01421690172736,1.004085868235
2014-05-17,0.988603691481331,0.988833622881424
2014-05-24,0.979174428035192,0.974765920939024
2014-05-31,0.874150332823791,0.86919665183159
2014-06-07,1.1043838862848,1.10519039487011
2014-06-14,1.07838830252525,1.09081888488263
2014-06-21,0.888055327256706,0.882832629914192
2014-06-28,0.878868472920507,0.896814461895474
2014-07-05,0.881205577634236,0.864157764514316
2014-07-12,1.1684834537854,1.1653297225853
2014-07-19,0.893817403368925,0.889362352188037
2014-07-26,0.873482280344689,0.858382057412852
2014-08-02,0.831092565710899,0.803549494015851
2014-08-09,1.2237543581403,1.26189401882472
2014-08-16,0.862326913266771,0.86394275220478
2014-08-23,0.897444777033049,0.896556186284554
2014-08-30,1.10754535395094,1.11957121710976
2014-09-06,0.905319758946648,0.897044749820006
2014-09-13,0.846086346117224,0.825111908687529
2014-09-20,0.731029756509872,0.693441532595141
2014-09-27,0.684109469489908,0.654893190980532
2014-10-04,1.32085767665161,1.35223057747832
2014-10-11,1.30886280567363,1.35700331229245
2014-10-18,1.07812412280142,1.06511804272327
2014-10-25,1.44766341275363,1.50452726190508
2014-11-01,0.906023510853205,0.887408999784709
2014-11-08,1.08882496563517,1.08813393624568
2014-11-15,1.07292632336466,1.06119294339944
2014-11-22,1.15377160331338,1.17726401232548
2014-11-29,1.38194731165871,1.41432182393095
2014-12-06,1.07376271320887,1.07027369588194
2014-12-13,1.09037297296253,1.07908113462402
2014-12-20,0.783484613325161,0.772008238982844
2014-12-27,1.19513474986058,1.18801156647262
2015-01-03,1.24438113978077,1.25609665263265
2015-01-10,0.730514513351717,0.710370191007576
2015-01-17,1.07729850754115,1.08229789506776
2015-01-24,0.795369138565225,0.787503715229003
2015-01-31,0.855087626352612,0.837894084520974
2015-02-07,0.84013457527168,0.825150885508936
2015-02-14,0.834150936855344,0.813121224607223
2015-02-21,1.0078477740201,1.00096202220218
2015-02-28,0.985490178733754,0.994776433908414
2015-03-07,1.02157684787736,1.00652027322027
2015-03-14,1.12628631344824,1.14519961851154
2015-03-21,0.994064446448482,0.999570790247092
2015-03-28,1.22915960705273,1.24383074105175
2015-04-04,0.931300411042941,0.938737667807362
2015-04-11,1.22202344888557,1.22959165436754
2015-04-18,1.11642370175597,1.12862444584144
2015-04-25,1.09179433556097,1.10160152538463
2015-05-02,1.12680099053591,1.14094901740266
2015-05-09,1.33512289956489,1.36458941200852
2015-05-16,0.894163691113334,0.890252729349169
2015-05-23,0.914373155491544,0.890479922407732
2015-05-30,0.857903502659614,0.83277142144913
2015-06-06,0.784647192006648,0.77879411500163
2015-06-13,0.831749948480988,0.815993744347558
2015-06-20,1.16606045044289,1.17066663182844
2015-06-27,0.994946040932704,0.972314876814396
2015-07-04,0.98645459655636,0.996337510774234
2015-07-11,0.878443900451455,0.873132435041089
2015-07-18,0.925906443961575,0.913298804121648
2015-07-25,0.866688436422217,0.876062417156008
2015-08-01,1.15366430990062,1.14198384424215
2015-08-08,0.83487802898779,0.818000869609275
2015-08-15,1.03392944233013,1.02672661902846
2015-08-22,1.01072505037563,1.02348694751687
2015-08-29,0.822734316939881,0.801782498406719
2015-09-05,1.38639798640597,1.42588366152569
2015-09-12,1.28740055328003,1.29610158615649
2015-09-19,1.38513250565657,1.43651376442041
2015-09-26,0.834705106686401,0.800928385013718
2015-10-03,0.992644323693695,0.978227167533969
2015-10-10,1.45150886973992,1.49112195915196
2015-10-17,0.878281970710295,0.86313663190211
2015-10-24,1.25503431148689,1.28039120481158
2015-10-31,2.42337426936149,2.54789807062954
2015-11-07,0.979144978220927,0.963405699493185
2015-11-14,0.808166631152272,0.788426946402395
2015-11-21,1.26582174564134,1.28547354781036
2015-11-28,0.843378509390083,0.827576791576511
2015-12-05,0.866130816690738,0.859012774958502
2015-12-12,0.923402558999744,0.927034619329165
2015-12-19,0.947985496113455,0.943029474670997
2015-12-26,0.872856021641085,0.878116938954072
