week_start,baseline_ratio,adjusted_ratio
2020-06-13,0.734936414158715,0.724179602243552
2020-06-20,1.0361442939844,1.04044333174933
2020-06-27,0.893104161885909,0.897126549028348
2020-07-04,0.858473196100553,0.85299011486671
2020-07-11,1.30471011122758,1.32391634331808
2020-07-18,0.884204877454299,0.835545316444012
2020-07-25,0.872063484099455,0.872920057564612
2020-08-01,1.18157419006624,1.19355552349896
2020-08-08,1.32316297337745,1.34782189992817
2020-08-15,0.999897935005949,1.00009625909544
2020-08-22,0.834702904942172,0.821227211832515
2020-08-29,1.45107723550209,1.43011229121033
2020-09-05,0.762546103872205,0.750200655255271
2020-09-12,0.92131894831226,0.93140013329976
2020-09-19,1.2965332757897,1.31971378964131
2020-09-26,1.0359296501524,1.0499255251443
2020-10-03,1.29944859040891,1.30959445352258
2020-10-10,1.3992839763463,1.41048097579159
2020-10-17,1.00140117282639,0.956085468029491
2020-10-24,0.923538560322659,0.92646558857451
2020-10-31,1.30960308225707,1.27349581906838
2020-11-07,1.23545338735058,1.22821366868146
2020-11-14,1.37050122996178,1.3927758371122
2020-11-21,1.19413780223703,1.19859590372389
2020-11-28,0.736508198582633,0.723657567479699
2020-12-05,1.00028852756636,0.995334187771154
2020-12-12,0.775765401946546,0.770200532379947
2020-12-19,1.16874377807282,1.17706824137891
2020-12-26,1.30947391128448,1.3405933478938
2021-01-02,1.31335470239964,1.34228412136506
2021-01-09,0.846206715418474,0.805710349558994
2021-01-16,0.570264973954503,0.543883234410041
2021-01-23,1.37384355526262,1.40740140535281
2021-01-30,0.875005245447272,0.8752549773073
2021-02-06,0.928367381225642,0.929453371879705
2021-02-13,0.8152250805861,0.812919012213772
2021-02-20,1.19506398914401,1.1979354060301
2021-02-27,1.03459156848209,1.03711151518615
2021-03-06,1.40601210480741,1.42621207631394
2021-03-13,1.35663424431298,1.38277818794012
2021-03-20,1.05681455367922,1.05889000594814
2021-03-27,1.53653421632905,1.55354093749986
2021-04-03,1.57398656111803,1.60197505474091
2021-04-10,1.1603237599458,1.15478178173156
2021-04-17,0.898006763179088,0.885340629905828
2021-04-24,1.21792427533708,1.17318149267885
2021-05-01,1.19187788938131,1.12349403681139
2021-05-08,0.679332486952176,0.656719269796853
2021-05-15,0.957168863384602,0.916863039472633
2021-05-22,1.04456158218438,1.02451463211881
2021-05-29,1.09260559095584,1.07109963365266
2021-06-05,2.60515515877128,2.63832593180419
2021-06-12,1.42324810621621,1.42381924453471
2021-06-19,0.953167962327752,0.928622061152988
2021-06-26,1.32957153633523,1.35063575944066
2021-07-03,0.893043776975038,0.869243505322071
2021-07-10,0.776064945952357,0.739532677978325
2021-07-17,0.792213566700217,0.751357363339579
2021-07-24,1.06722954718139,1.03958331480972
2021-07-31,1.04902516167438,1.01381445020987
2021-08-07,2.04121860642014,2.13565856375657
2021-08-14,1.10007006812968,1.11819156363663
2021-08-21,1.01191714466662,1.01922345578749
2021-08-28,0.919776186466515,0.923292165207023
2021-09-04,0.843003343854949,0.817704004154642
2021-09-11,1.53368335678709,1.58366422404883
2021-09-18,0.907349102580784,0.897992599917884
2021-09-25,0.783648111468607,0.77939890261355
2021-10-02,0.614618711970456,0.593040495042262
2021-10-09,0.834199504300161,0.832471522603669
2021-10-16,0.765402248702558,0.747694076025262
2021-10-23,0.811516929161565,0.814317222122365
2021-10-30,0.838090376317742,0.818251259909154
2021-11-06,0.977610913030574,0.951458640004352
2021-11-13,0.873574962790191,0.855345721524712
2021-11-20,0.711174265702025,0.696071103916133
2021-11-27,0.913375754797495,0.91911638604663
2021-12-04,0.648676231384906,0.616205205016457
2021-12-11,1.0278837168627,1.03419559543789
2021-12-18,1.13819065678989,1.14313927384549
2021-12-25,0.991003551400152,0.994513638787919
2022-01-01,1.11142581034416,1.12991465416634
2022-01-08,1.01358534468251,0.993285678505547
2022-01-15,1.18605956540864,1.19170140154876
2022-01-22,1.25448407823895,1.28163939708793
2022-01-29,0.849175991861588,0.841441057176125
2022-02-05,0.979499042149784,0.959017505628315
2022-02-12,1.03785484343973,1.03438902564411
2022-02-19,0.872785924331122,0.859276106528843
2022-02-26,0.626741555874942,0.598636599140017
2022-03-05,1.01768904085266,1.02388342815356
2022-03-12,0.802196294926701,0.787225677593043
2022-03-19,0.984419662893527,0.997148922257824
2022-03-26,0.86772818499282,0.81084212175348
2022-04-02,0.731811719157994,0.703835470880649
2022-04-09,0.779936121693947,0.78944281259165
2022-04-16,0.933214417900073,0.935983649534332
2022-04-23,1.01351371158269,1.04574718102613
2022-04-30,1.23482850343522,1.30260269015547
2022-05-07,0.646035213826243,0.652543752187553
2022-05-14,0.652346023870697,0.664537837215127
2022-05-21,1.13161955042768,1.20422691045687
2022-05-28,0.844922614158024,0.884903452389131
2022-06-04,0.651192529703753,0.664797161021163
2022-06-11,0.590663083895461,0.597222904680467
2022-06-18,0.926375327249901,0.959978075787515
2022-06-25,0.677886959938231,0.676587177466131
2022-07-02,0.556945026510878,0.536749285972491
2022-07-09,0.796180892349356,0.795774178832228
2022-07-16,0.809128246636295,0.817182583405712
2022-07-23,0.663634374605972,0.644488113972872
2022-07-30,1.10652165358464,1.12190587335093
2022-08-06,0.721354202889383,0.711541405778688
2022-08-13,1.12556782988703,1.13364290364567
2022-08-20,0.646826308440589,0.619934587053654
2022-08-27,0.852044856145341,0.847613418595507
2022-09-03,1.86628610437136,1.92823168772698
2022-09-10,1.17611814903357,1.20404981618001
2022-09-17,1.00818884279873,0.99415574761847
2022-09-24,0.940959195196696,0.933370779631911
2022-10-01,0.806397918844868,0.779652737564177
2022-10-08,1.30265476894798,1.31206948588036
2022-10-15,0.856624578231611,0.846898518005996
2022-10-22,1.43290741368339,1.45951302507526
2022-10-29,1.14080313177337,1.13724466944952
2022-11-05,0.901327631361899,0.884895586581378
2022-11-12,1.39825168277778,1.36147945281927
2022-11-19,1.03820353222303,0.998969643101085
2022-11-26,1.17649313723337,1.17894921294855
2022-12-03,1.17354348454139,1.14487273527377
2022-12-10,1.10604587126278,1.10044043217315
2022-12-17,1.01190315681329,0.999311920081064
2022-12-24,0.7735897822824,0.764252236539418
2022-12-31,0.159665867817239,0.156080842999015
